uri	year	title	author	word_count	word_types	words_above_freq	word_types_above_freq	ncommon_tok	nold_tok	nnew_tok	nlapsed_tok	ncommon_typ	nold_typ	nnew_typ	nlapsed_typ
VAC7450	1874	Bread of Heaven and Husks of Swine, or, The Curse of Jealousy	Pinckard, M. E., Mrs.	103625	8285	101689	7027	99.275241176528	0.55856582324539	0.15144214221794	0.014750858008241	98.178454532517	0.28461647929415	1.3803899245766	0.15653906361178
VAC7453	1874	The Expressman and the Detective	Pinkerton, Allan, (1819-1884)	76059	5966	73415	5183	98.908942314241	0.68514608731186	0.37730708983178	0.028604508615406	97.839089330504	0.17364460737025	1.7364460737025	0.25081998842369
VAC7462	1874	The Commotion in Moontown	Place, Edward R.	28969	5017	27866	4454	98.575324768535	0.35886025981483	1.0227517404723	0.043063231177779	96.699595868882	0.089806915132465	3.0085316569376	0.20206555904805
VAC7473	1874	Poor Mary Pomeroy!	Anonymous	38328	4735	36845	3779	97.986158230425	1.6772967838241	0.22798208712173	0.10856289862939	98.12119608362	0.23815824292141	1.2172532415983	0.42339243186028
VAC7539	1874	True to Him Ever	F. W. R.	63701	8074	61488	6837	99.287665886027	0.32526671870934	0.34640905542545	0.040658339838668	97.864560479743	0.21939447125932	1.6820242796548	0.23402076934328
VAC7582	1874	The Portrait	Riddle, A. G. (1816-1902)	98806	10111	96115	8313	99.351818134526	0.19039692035582	0.4161681319253	0.04161681319253	97.497894863467	0.24058703235896	1.9367256104896	0.32479249368459
VAC7659	1874	Gentle Woman Roused	Roe, Edward Payson, (1838-1888)	6697	1902	6402	1670	98.609809434552	0.90596688534833	0.39050296782256	0.093720712277413	98.443113772455	0.11976047904192	1.0778443113772	0.35928143712575
VAC7667	1874	Progressive Petticoats, or, Dressed to Death	Roosevelt, Robert Barnwell, (1829-1906)	67543	9822	64573	7339	98.826134762207	0.46304182862806	0.6055162374367	0.10530717172812	96.60716718899	0.21801335331789	2.5207793977381	0.65404005995367
VAC7679	1874	Wontus, or, The Corps of Observation	Runkel, William M.	147307	11907	140990	9415	98.137456557203	1.5412440598624	0.25391871763955	0.067380665295411	97.472118959108	0.20180562931492	1.975570897504	0.35050451407329
VAC7716	1874	Sketches	Earnest, Elsie.	66160	7838	64496	6515	99.159637806996	0.45429173902258	0.28373852642024	0.1023319275614	97.528779739064	0.30698388334612	1.4274750575595	0.7367613200307
VAC7741	1874	Viola, or, Life in the Northwest	Sharon, Thomas.	109723	8273	107695	7036	99.706578764102	0.033427735735178	0.23027995728678	0.029713542875714	98.038658328596	0.17055144968732	1.5491756679932	0.24161455372371
VAC7742	1874	Everybody's friend, or, Josh Billing's Encyclopedia and Proverbial Philosophy of Wit and Humor	Billings, Josh, (1818-1885)	190749	17283	164308	9382	98.084085984858	0.1326776541617	0.65182462205127	1.1314117389293	95.89639735664	0.50095928373481	2.803240247282	0.79940311234278
VAC7765	1874	The Signet of Hiram	Anonymous	21391	4904	19869	3638	99.592329759928	0.085560420755951	0.20635160299965	0.11575821631688	98.515667949423	0.27487630566245	0.63221550302364	0.57724024189115
VAC7803	1874	The Trip of the Porgie, or, Tacking Up the Hudson	Bricktop.	32165	6129	30390	4873	99.312273774268	0.10200723922343	0.49029285949325	0.095426127015466	97.414323825159	0.20521239482865	1.9084752719064	0.47198850810589
VAC7820	1874	Ten Old Maids, and Five of Them Were Wise and Five of Them Were Foolish	Smith, Julie P., (d. 1883)	114053	12358	108823	9458	99.197779881091	0.21135237955212	0.41719121876809	0.17367652058848	96.584901670543	0.3383379149926	2.4846690632269	0.59209135123705
VAC7907	1874	Dell Dart, or, Within the Meshes	Steele, Rowena Granice.	24445	5346	22598	3698	99.185768652093	0.28321090361979	0.38498982210815	0.14603062217895	97.349918875068	0.5137912385073	1.5143320713899	0.62195781503515
VAC7925	1874	Phemie Frost's Experiences	Stephens, Ann S. (Ann Sophia), (1810-1886)	136460	8783	133916	7873	99.482511425072	0.16577556079931	0.31362943935004	0.038083574778219	97.67560015242	0.12701638511368	1.9814556077734	0.21592785469326
VAC7993	1874	The World on Wheels	Taylor, Benjamin F. (1819-1887)	56740	8596	55098	7200	99.419216668482	0.038113906130894	0.49911067552361	0.043558749863879	97.458333333333	0.18055555555556	2.0972222222222	0.26388888888889
VAC7994	1874	A Fast Life on the Modern Highway	Taylor, Joseph.	43375	6601	41503	5333	98.532636194974	0.06023660940173	1.2842445124449	0.12288268317953	96.606037877367	0.16876054753422	3.0001875117195	0.22501406337896
VAC8003	1874	From My Youth Up	Harland, Marion, (1830-1922)	100696	13530	96215	10081	98.919087460375	0.26295276204334	0.57371511718547	0.24424466039599	96.974506497371	0.28766987402043	2.0831266739411	0.6546969546672
VAC8066	1874	A Daughter of Bohemia	Reid, Christian, (1846-1920)	182769	12892	177507	9519	98.997786002806	0.51321919698941	0.41575825178725	0.073236548417809	96.543754596071	0.30465385019435	2.4162201911966	0.73537136253808
VAC8076	1874	Tempest-tossed	Tilton, Theodore, (1835-1907)	200927	15473	194467	12470	99.395784374727	0.12444270750307	0.39749674752014	0.082276170249965	96.696070569366	0.19246190858059	2.5501202886929	0.56134723336006
VAC8084	1874	Toinette	Tourge, Albion Winegar, (1838-1905)	137777	12548	133620	10384	99.271067205508	0.1406975003742	0.35473731477324	0.23349797934441	96.985747303544	0.21186440677966	2.3882896764253	0.41409861325116
VAC8106	1874	Ça ira	Trammell, Wm. Dugas	110570	11370	106794	8655	99.144146674907	0.35207970485233	0.40732625428395	0.096447365956889	97.019064124783	0.24263431542461	2.264586943963	0.473714615829
VAC8136	1874	Lord of Himself	Underwood, Francis Henry, (1825-1894)	160055	13680	155064	11140	99.130681525048	0.42563070732085	0.37855337151112	0.065134396120312	97.127468581688	0.18850987432675	2.3518850987433	0.33213644524237
VAC8145	1874	Lois Carrol, or, Her Two Selves	Vance, Susa S.	95885	9332	93367	7850	98.903252755256	0.78400291323487	0.27418681118597	0.038557520323026	97.96178343949	0.15286624203822	1.6815286624204	0.20382165605096
VAC8232	1874	The Italian Girl	Washburn, Katharine Sedgwick	105453	9504	102697	7649	99.372912548565	0.37196802243493	0.19961634711822	0.055503081881652	97.777487253236	0.22225127467643	1.6080533403059	0.39220813178193
VAC8238	1874	John Paul's Book, Moral and Instructive	Webb, Charles Henry, (1834-1905)	216393	19768	208765	14647	99.261370440447	0.16046751131655	0.51541206619884	0.062749982037219	95.691950570083	0.232129446303	3.5638697344166	0.51205024919779
VAC8255	1874	Bessie Wilmerton, or, Money, and What Came of It	Westcott, Margaret	69980	8348	67242	6690	98.948573808037	0.57553314892478	0.37774010291187	0.098152940126707	97.817638266069	0.20926756352765	1.4499252615845	0.52316890881913
VAC8296	1874	Gilbert St. Maurice	Whitson, L. D. (Lorenzo Dow), Mrs.	60757	8141	59124	6882	99.514579527772	0.11670387659834	0.28414856910899	0.084568026520533	98.125544899738	0.24702121476315	1.3804126707353	0.24702121476315
VAC8308	1874	The Wild Parks Family of Wyoming County, Pennsylvania	Anonymous	12796	3208	12089	2576	99.313425428075	0.19852758706262	0.39705517412524	0.090991810737034	98.020186335404	0.27173913043478	1.2810559006211	0.42701863354037
VAC8368	1874	Holden With the Cords	Jay, W. M. L., (1833-1909)	171066	14255	164372	11178	99.188426252646	0.38753559000316	0.37719319592145	0.046844961428954	96.877795670066	0.18786902844874	2.531758811952	0.40257648953301
VAC8377	1874	Mrs. Armingtons' Ward; or, The Inferior Sex	Wright, D. Thew	91065	10295	87872	8321	99.019027676621	0.47682993445011	0.44041332847779	0.063729060451566	97.043624564355	0.20430236750391	2.3915394784281	0.36053358971277
VAC8386	1874	The Life Cruise of Capt. Bess Adams	Wright, Julia McNair, (1840-1903)	76624	8696	73817	6901	99.275234702033	0.154435970034	0.51343186528848	0.056897462644106	97.391682364875	0.31879437762643	1.8692943051732	0.42022895232575
VAC5519	1875	Leah Mordecai	Abbot, Belle K. (1842-1893)	58142	6337	56886	5890	99.386492282811	0.26544316703583	0.27247477410962	0.075589776043315	98.556876061121	0.1358234295416	1.188455008489	0.1188455008489
VAC5579	1875	His Two Wives	Clemmer, Mary (1839-1884)	166754	11249	163617	10042	99.229297689115	0.18091029660732	0.56412231002891	0.025669704248336	96.843258315077	0.12945628360884	2.7882891854212	0.23899621589325
VAC5611	1875	Danger, or, Wounded in the House of a Friend	Arthur, T. S. (1809-1885)	79192	5955	77846	5674	98.34031292552	1.2820183439098	0.32243146725586	0.05523726331475	97.920338385619	0.105745505816	1.8857948537187	0.088121254846669
VAC5670	1875	A Modern Cressida; and, On the Church Steps	Asheton, Francis.	68137	7000	66783	6472	99.299222856116	0.38333108725274	0.29798002485663	0.019466031774553	97.759579728059	0.15451174289246	1.9622991347342	0.12360939431397
VAC5693	1875	Irene, or, Beach-broken Billows	Baer, B. F. (Benjamin F.), Mrs.	37104	4258	36732	4091	99.422846564304	0.34574757704454	0.22596101491887	0.0054448437329849	98.435590320215	0.19555120997311	1.3199706673185	0.048887802493278
VAC5705	1875	Art and Artlessness	Leslie, Madeline, (1815-1893)	41712	4469	41290	4277	99.116008718818	0.70234923710341	0.16468878663115	0.016953257447324	98.737432779986	0.093523497778817	1.0521393500117	0.11690437222352
VAC5781	1875	Mr. Vaughan's Heir	Benedict, Frank Lee, (1834-1910)	183686	11599	178908	10161	99.073266706911	0.4499519306012	0.45833612806582	0.018445234422161	97.775809467572	0.10825706131286	1.8797362464324	0.23619722468261
VAC5783	1875	St. Simon's Niece	Benedict, Frank Lee, (1834-1910)	171052	10040	167626	9133	99.561523868612	0.21416725329006	0.21058785629914	0.013721021798528	97.919632103361	0.098543742472353	1.817584583379	0.16423957078726
VAC5856	1875	A Norseman's Pilgrimage	Boyesen, Hjalmar Hjorth, (1848-1895)	56653	6816	55574	6372	99.427789973729	0.17094324684205	0.37607514305251	0.025191636376723	97.865662272442	0.047080979284369	1.961707470182	0.12554927809165
VAC5946	1875	Wildmoor	Burckett, Florence.	166341	12636	162458	11187	99.454628273154	0.24744857132305	0.27884130052075	0.019081855002524	97.747385358005	0.1609010458568	1.9397514972736	0.15196209886475
VAC5955	1875	A Hundred Thousand Dollars in Gold	Burnham, Geo. P. (1814-1902)	83291	8067	81124	7215	99.07795473596	0.29461071939253	0.59415216212218	0.033282382525516	96.756756756757	0.18018018018018	2.7858627858628	0.27720027720028
VAC6004	1875	A Woman in Armor	Catherwood, Mary Hartwell, (1847-1902)	41339	6621	40070	6083	99.16645869728	0.23209383578737	0.56650860993262	0.03493885700025	97.501232944271	0.13151405556469	2.1371034029262	0.2301495972382
VAC6012	1875	The Beverly Family, or, Home Influence of Religion	Chandler, Joseph R. (1792-1880)	27460	3883	27130	3702	99.506081828234	0.22484334684851	0.2506450423885	0.018429782528566	98.70340356564	0.10804970286332	1.0534846029173	0.13506212857915
VAC6061	1875	From the Sublime to the Ridiculous	Clark, S. W.	20687	4163	20334	3888	99.50821284548	0.059014458542343	0.36392249434445	0.068850201632733	98.353909465021	0.18004115226337	1.2860082304527	0.18004115226337
VAC6062	1875	Happy Home, Woman's Rights, and Divorce	Clark, S. W.	9603	2321	9444	2235	99.618805590851	0.063532401524778	0.27530707327404	0.042354934349852	98.881431767338	0.17897091722595	0.80536912751678	0.13422818791946
VAC6067	1875	Their Children	Clarke, Henry Steele, Mrs.	79684	7572	78254	7033	99.56551741764	0.10989853553812	0.29774835791142	0.026835688910471	97.966728280961	0.099530783449453	1.7915541020901	0.14218683349922
VAC6081	1875	Mark Twain's Sketches, New and Old	Twain, Mark, (1835-1910)	99490	11216	96964	9720	99.317272389753	0.13819561899262	0.48059073470566	0.063941256548822	97.057613168724	0.11316872427984	2.5205761316872	0.30864197530864
VAC6084	1875	A Romance of Perfume Lands, or, The Search for Capt. Jacob Cole	Clifford, Perfumer	84638	9099	82636	8004	99.214628007164	0.073817706568566	0.67767074882618	0.033883537441309	97.613693153423	0.07496251874063	2.1239380309845	0.18740629685157
VAC6118	1875	Caleb Krinkle	Coffin, Charles Carleton, (1823-1896)	145398	9682	142546	8883	98.774430710087	0.61173235306498	0.57735748460146	0.036479452246994	97.624676348081	0.12383203872566	2.0263424518744	0.22514916131937
VAC6127	1875	The Wandering Jew in America	Coleman, William Macon, (1838-1917)	38276	5639	37476	5357	98.970007471448	0.59771587149109	0.39758778951863	0.034688867541893	97.759940265074	0.16800448011947	1.8480492813142	0.22400597349263
VAC6149	1875	Justin Harley	Cooke, John Esten, (1830-1886)	104687	7367	102953	6898	99.422066379804	0.34190358707371	0.1932920847377	0.042737948384214	98.361844012757	0.10147868947521	1.333719918817	0.20295737895042
VAC6173	1875	Harwood	Coulson, George James Atkinson.	82222	7232	80773	6715	99.070233865277	0.53359414655887	0.37883946368217	0.017332524482191	97.617274758004	0.41697691734922	1.8168279970216	0.14892032762472
VAC6174	1875	The Lacy Diamonds	Coulson, George James Atkinson.	116199	9377	113605	8594	99.147924827252	0.56775670084943	0.23238413802209	0.05193433387615	97.707703048639	0.27926460321154	1.7686758203398	0.2443565278101
VAC6175	1875	The Odd Trump	Coulson, George James Atkinson	128403	10095	124123	9047	98.524044697598	1.0223729687487	0.36657186822748	0.087010465425425	97.369293688516	0.12158726649718	2.3101580634464	0.19896098154084
VAC6191	1875	The Bewildered Querists and Other Nonsense	Crofton, Francis Blake, (1841-1912)	22931	5968	22221	5434	99.050447774628	0.21601188065344	0.6795373745556	0.054002970163359	97.478836952521	0.12881854987118	2.1715126978285	0.22083179977917
VAC6192	1875	The Mystery, or, Platonic Love	Crosby, G. S.	234925	12592	229573	9058	99.548727420036	0.23652607231687	0.17946361288131	0.035282894765499	97.64848752484	0.29807904614705	1.5124751600795	0.54095826893354
VAC6236	1875	Honest John Vane	De Forest, John William, (1826-1906)	43301	6544	42273	5978	98.807749627422	0.29569701700849	0.8634352896648	0.033118065904951	96.654399464704	0.15055202408832	2.99431247909	0.20073603211777
VAC6240	1875	Playing the Mischief	De Forest, John William, (1826-1906)	163746	11946	160044	10401	98.658493914174	0.7610407138037	0.5460998225488	0.034365549473895	96.731083549659	0.17306028266513	2.8266512835304	0.26920488414576
VAC6271	1875	The Miller of Silcott Mill	Darrington-Deslonde, Maria.	89979	8107	88026	7492	98.876468316179	0.80771590211983	0.22266148637902	0.093154295321837	98.131340096103	0.106780565937	1.5616657768286	0.20021356113187
VAC6289	1875	Buffets	Doe, Charles H.	115096	8269	112070	7576	98.819487820112	0.93334523065941	0.23021325956991	0.016953689658249	97.782470960929	0.13199577613516	1.9007391763464	0.18479408658923
VAC6318	1875	There's No Place Like Home	Douglas, Amanda Minnie, (1831-1916)	83111	6981	80786	6379	98.989923996732	0.52979476641992	0.39734607481494	0.082935162033026	97.460416993259	0.094058629879291	2.1947013638501	0.25082301301144
VAC6339	1875	The Clandestine Marriage	Dupuy, Eliza A. (1814-1881)	128513	8339	126940	7711	99.436741767764	0.31747282180558	0.19930675909879	0.046478651331338	98.236285825444	0.14265335235378	1.4135650369602	0.20749578524186
VAC6342	1875	The Discarded Wife, or, Will She Succeed	Dupuy, Eliza A. (1814-1881)	175815	10539	173065	9372	99.348221766388	0.38309305752174	0.23979429694046	0.028890879149453	97.737942808365	0.11737089201878	1.9312846777636	0.21340162185233
VAC6352	1875	A New Way to Win a Fortune	Dupuy, Eliza A. (1814-1881)	150523	9669	147596	8697	99.013523401718	0.7337597224857	0.22493834521261	0.027778530583485	97.907324364723	0.068989306657468	1.8282166264229	0.19546970219616
VAC6444	1875	A Mad Marriage	Fleming, May Agnes, (1840-1880)	154400	9771	150439	8673	99.442963593217	0.26123545091366	0.23797020719361	0.057830748675543	97.670932779892	0.11530035743111	1.9601060763288	0.25366078634844
VAC6445	1875	Norine's Revenge, and Sir Noel's Heir	Fleming, May Agnes, (1840-1880)	113010	10240	108251	8062	98.836962245152	0.80645906273383	0.31685619532383	0.039722496789868	97.606053088564	0.26048127015629	1.7365418010419	0.39692384023815
VAC6490	1875	Once more	Frothingham, Washington, (b. 1822)	85601	9997	81454	7326	98.930684803693	0.67277236231493	0.35725685663074	0.039285977361456	97.406497406497	0.28665028665029	1.965601965602	0.34125034125034
VAC6584	1875	Our New Crusade	Hale, Edward Everett, (1822-1909)	54587	5060	53315	4681	98.891493951046	0.71649629560161	0.37512895057676	0.016880802775954	97.350993377483	0.14954069643239	2.3499252296518	0.14954069643239
VAC6609	1875	Her Waiting Heart	Hammond, Henrietta Hardy, (1854-1888)	53786	4988	53125	4743	99.376941176471	0.38588235294118	0.22588235294118	0.011294117647059	98.355471220746	0.084334809192494	1.4547754585705	0.10541851149062
VAC6627	1875	The Life and Private Confessions of an Ex-convict	Harrelle, Albert J., (1857-)	21478	3338	21063	3151	98.931776100271	0.0189906471063	0.89730807577268	0.1519251768504	97.048556013964	0.095207870517296	2.4754046334497	0.38083148206918
VAC6629	1875	Between the Crusts, or, "Ticket 1939"	Carboy, John	67642	14920	58332	6906	98.491394089008	0.56229856682438	0.61372831379003	0.33257903037784	94.874022589053	0.59368664929047	2.8815522733855	1.6507384882711
VAC6634	1875	A Perfect Adonis	Harris, Miriam Coles, (1834-1925)	134132	10025	129447	7886	99.232118164191	0.46582771327261	0.24257031835423	0.059483804182407	97.577986304844	0.24093329951813	1.787978696424	0.3931016992138
VAC6648	1875	Tales of the Argonauts	Harte, Bret, (1836-1902)	61880	7961	59981	7167	98.761274403561	0.6785482069322	0.46681449125556	0.093362898251113	97.321054834659	0.12557555462537	2.2882656620622	0.26510394865355
VAC6721	1875	The Mishaps of Mr. Ezekiel Pelter ...	Higgins, Alvin S.	58449	7120	55196	5247	98.599536198275	1.0417421552286	0.28081745053989	0.077904195956229	97.48427672956	0.22870211549457	1.810558414332	0.47646274061368
VAC6757	1875	The Orphan Sisters; or, The Problem Solved	Hoffman, Mary J.	79238	8189	77124	6837	98.903065193714	0.5588403091126	0.51086561900316	0.027228878170219	97.645166008483	0.24864706742723	1.8136609624104	0.2925259616791
VAC6765	1875	Sevenoaks	Holland, J. G. (1819-1881)	152352	12027	146874	9465	98.399989106309	1.0131132807713	0.54059942535779	0.046298187562128	96.608557844691	0.24300052826202	2.810353935552	0.33808769149498
VAC6826	1875	A Foregone Conclusion	Howells, William Dean, (1837-1920)	63862	6575	62102	6072	99.16266786899	0.46536343434994	0.3397636146984	0.032205081961934	97.496706192358	0.082345191040843	2.2068511198946	0.21409749670619
VAC6844	1875	The Brook, and The Tide Turning, Vol. 1	Hunt, Sara Keables.	12432	2470	12077	2200	99.561149292043	0.10764262648009	0.27324666721868	0.057961414258508	98.5	0.36363636363636	0.86363636363636	0.27272727272727
VAC6845	1875	The Brook, and The Tide Turning, Vol. 2	Hunt, Sara Keables.	24327	4948	22614	3530	98.987352967188	0.52622269390643	0.36702927390112	0.11939506500398	97.42209631728	0.42492917847025	1.5014164305949	0.65155807365439
VAC6878	1875	A Passionate Pilgrim, and Other Tales	James, Henry, (1843-1916)	116242	11289	112564	9354	99.209338687325	0.20699335489144	0.34202764649444	0.24164031128958	97.102843703229	0.20312165918324	2.3519350010691	0.34209963651914
VAC6897	1875	The Calderwood Secret	Johnson, Virginia W. (1849-1916)	97499	12694	91464	9167	98.614755532231	0.8374879734103	0.42858392372955	0.11917257062888	97.371004690739	0.25089996727392	1.9308388785862	0.44725646340133
VAC6996	1875	The Livelies, and Other Short Stories	Kellog, Sarah Winter	62130	7114	59669	6160	98.81010239823	0.67539258241298	0.48098677705341	0.033518242303374	96.980519480519	0.19480519480519	2.5974025974026	0.22727272727273
VAC7014	1875	Kingsbury Sketches	Kingsbury, John H.	56077	8580	53888	7013	98.940394893112	0.29134501187648	0.65135095011876	0.11690914489311	97.034079566519	0.19962925994581	2.3385141879367	0.42777698559817
VAC7040	1875	Eli Perkins (At Large)	Landon, Melville D. (1839-1910)	51629	7484	49324	6031	98.785581055875	0.630524693861	0.44805774065364	0.13583650960993	96.932515337423	0.29845796716962	2.1721107610678	0.59691593433925
VAC7072	1875	The Rainbow Creed	Leppere, Adam Hamilton.	72257	9300	70177	7911	99.452812174929	0.21944511734614	0.29069353206891	0.037049175655842	97.914296549109	0.17696877765137	1.6432815067627	0.26545316647706
VAC7079	1875	"Quad's Odds"	Quad, M., (1842-1924)	102498	9984	98936	8271	99.16208457993	0.183957305733	0.57208700574109	0.081871108595456	96.614677789868	0.1934469834361	2.7324386410349	0.45943658566074
VAC7085	1875	The Life of Anson Bunker,	Anonymous	20784	3268	20330	2865	99.340875553369	0.28529267092966	0.29513034923758	0.078701426463355	98.115183246073	0.34904013961606	1.0820244328098	0.45375218150087
VAC7102	1875	Eastern Fruit On Western Dishes ; The Morals of Abou Ben Adhem	Locke, David Ross, (1833-1888)	53543	6982	52422	6458	99.423905993667	0.14116210751211	0.41204074625157	0.022891152569532	97.491483431403	0.1238773614122	2.2297925054196	0.15484670176525
VAC7104	1875	Inflation at the Cross Roads	Locke, David Ross, (1833-1888)	8838	1858	7690	1301	98.946684005202	0.37711313394018	0.62418725617685	0.052015604681404	97.617217524981	0.38431975403536	1.7678708685626	0.23059185242121
VAC7105	1875	Nasby on Inflation	Locke, David Ross, (1833-1888)	11828	2356	10302	1628	98.903125606678	0.35915356241507	0.67947971267715	0.05824111822947	97.850122850123	0.24570024570025	1.5970515970516	0.30712530712531
VAC7123	1875	Lotos Leaves	Brougham, John (1810-1880)	93661	12390	90539	10325	99.034670142149	0.20764532411447	0.64392140403583	0.11376312970101	96.842615012107	0.2227602905569	2.5569007263923	0.37772397094431
VAC7163	1875	Theodora	McKeen, Phebe F.	143065	11599	139772	9648	99.205134075494	0.2876112526114	0.30764387717139	0.19961079472283	97.470978441128	0.16583747927032	2.0315091210614	0.33167495854063
VAC7213	1875	Rape of the Gamp	Mason, C. Welsh	108778	11037	106218	9954	98.777984898981	0.89062117531868	0.30503304524657	0.026360880453407	97.830018083183	0.14064697609001	1.8485031143259	0.18083182640145
VAC7253	1875	Miss Annie Coleson's Own Narrative of Her Captivity Among the Sioux Indians	Coleson, Ann	28143	5387	27236	4586	99.570421500955	0.16155088852989	0.18725216625055	0.080775444264943	98.473615351068	0.26166593981683	0.98124727431313	0.28347143480157
VAC7307	1875	Deacons	Murray, W. H. H. (1840-1904)	12881	2991	12595	2758	99.364827312426	0.039698292973402	0.58753473600635	0.0079396585946804	98.150833937636	0.14503263234228	1.6678752719362	0.036258158085569
VAC7405	1875	Ecce Femina, or, The Woman Zoe	Peck, Ellen.	23645	4198	22921	3729	98.342131669648	1.256489681951	0.36647615723572	0.034902491165307	97.98873692679	0.21453472780906	1.5821936175918	0.21453472780906
VAC7421	1875	One Word and a Tear; or, The Wounded Dove.	Peterson, Belle.	58064	7713	56099	6151	99.680921228542	0.049911763133033	0.19251680065598	0.076650207668586	97.902780035767	0.26012030564136	1.2355714517965	0.60152820679564
VAC7451	1875	Claude Melnotte as a Detective	Pinkerton, Allan, (1819-1884)	73420	7170	71572	6243	99.041524618566	0.47923769071704	0.44570502431118	0.033532666405857	97.5172192856	0.16017940092904	2.0823322120775	0.24026910139356
VAC7452	1875	The Detective and the Somnambulist ; The Murderer and the Fortune Teller	Pinkerton, Allan, (1819-1884)	68245	6171	66567	5478	98.476722700437	1.0680968047231	0.43865579040666	0.016524704433128	97.736400146039	0.16429353778751	1.9350127783863	0.16429353778751
VAC7479	1875	Caring For No Man	Porter, Linn Boyd, (1851-1916)	100673	8094	98615	6828	99.164427318359	0.49282563504538	0.28089033108553	0.061856715509811	97.759226713533	0.23432923257176	1.6695957820738	0.33684827182191
VAC7493	1875	A White Hand	Farman, Ella, (1843-1907)	68233	7623	65987	6367	99.34229469441	0.13487505114644	0.48949035416067	0.033339900283389	97.267158787498	0.20417779173865	2.2145437411654	0.31411967959793
VAC7523	1875	The Red Bridge	Talmon, Thrace.	46891	6674	45493	5543	99.221858307872	0.39786340755721	0.33191919635988	0.048359088211373	97.799025798304	0.36081544290096	1.5695471766192	0.27061158217572
VAC7580	1875	Alice Brand	Riddle, A. G. (1816-1902)	124083	11904	119900	9590	99.175979983319	0.37781484570475	0.39199332777314	0.054211843202669	96.96558915537	0.2606882168926	2.4087591240876	0.36496350364964
VAC7602	1875	Home Scenes During the Rebellion	Strebor, Eiggam.	43733	6062	41948	4704	99.563745589778	0.19786402212263	0.19786402212263	0.040526365976924	98.363095238095	0.29761904761905	1.0416666666667	0.29761904761905
VAC7675	1875	Bachelor Ben	Giles, Ella A. (1851-)	66202	7681	64429	6587	99.379161557684	0.27006472240761	0.29489826010027	0.055875459808471	97.859420069835	0.19735843327767	1.6395931379991	0.30362835888872
VAC7693	1875	Charette	Sage, Robert F.	72577	9891	68959	7594	99.05886106237	0.29582795574182	0.58295508925593	0.062355892631854	97.471688174875	0.21069265209376	1.9094021595997	0.40821701343166
VAC7753	1875	Trials and Triumphs	Shertzer, A. Trego (1844-)	63274	9210	61472	7802	99.305374804789	0.29444299843831	0.35137948984904	0.048802706923477	98.077416047167	0.20507562163548	1.473981030505	0.24352730069213
VAC7764	1875	The Loves of a Lawyer, His Quandary [sic], and How It Came Out	Shuman, Andrew.	25356	3671	24749	3263	99.030263849044	0.59800395975595	0.33536708553881	0.036365105660835	98.161201348452	0.27581979773215	1.2871590560834	0.27581979773215
VAC7812	1875	Shiftless Folks	Goldsmith, Christabel.	135771	16572	127952	12202	98.990246342378	0.37904839314743	0.54942478429411	0.081280480180068	96.17275856417	0.30322897885593	2.9503360104901	0.57367644648418
VAC7817	1875	Oakridge	Smith, J. Emerson	112664	10507	108489	7675	99.555715325978	0.1705242006102	0.22029883213966	0.053461641272387	97.785016286645	0.27361563517915	1.485342019544	0.45602605863192
VAC7823	1875	Kick Him Down Hill, or, Ups and Downs in Business	Smith, M. M.	117539	10357	114173	8547	99.421054014522	0.062186331269214	0.47033887171223	0.046420782496737	96.864396864397	0.18720018720019	2.5272025272025	0.42120042120042
VAC7886	1875	The Physician's Wife	Spangler, Helen King.	96296	9465	93691	8108	99.52076506815	0.080050378371455	0.35115432645612	0.048030227022873	97.693635915146	0.18500246669956	1.8623581647755	0.25900345337938
VAC8017	1875	One Summer ...	Howard, Blanche Willis, (1847-1898)	64866	8939	62543	7313	99.160577522664	0.366148090114	0.4253073885167	0.047966998704891	97.56597839464	0.23246273759059	1.9690961301791	0.23246273759059
VAC8020	1875	Norman Brill's Life-work	Eldridge, Abby.	37311	4996	35798	3951	98.899379853623	0.70674339348567	0.32124699703894	0.072629755852282	97.696785623893	0.3037205770691	1.5439129334346	0.45558086560364
VAC8029	1875	Running the Blockade, or, U.S. Secret Service Adventures	Thomes, William Henry, (1824-1895)	149519	11083	143541	7949	99.384148083126	0.32464591998105	0.22641614590953	0.064789850983343	97.496540445339	0.28934457164423	1.7612278273997	0.45288715561706
VAC8053	1875	Hoosier Mosiacs	Thompson, Maurice, (1844-1901)	41261	7553	38758	5714	98.931833427937	0.17802776201042	0.78177408535012	0.108364724702	97.392369618481	0.15750787539377	2.0651032551628	0.38501925096255
VAC8068	1875	Hearts and Hands	Reid, Christian, (1846-1920)	80931	8231	78359	6555	98.944601130693	0.58321315994334	0.41731007286974	0.054875636493574	97.528604118993	0.2745995423341	1.8459191456903	0.35087719298246
VAC8072	1875	A Question of Honor	Reid, Christian, (1846-1920)	189079	12004	184700	9434	99.356794802382	0.35787763941527	0.24255549539794	0.042772062804548	97.307610769557	0.20139919440322	2.0351918592326	0.45579817680729
VAC8103	1875	One Woman's Two Lovers, or, Jacqueline Thayne's Choice	Townsend, Virginia F. (1836-1920)	78728	6842	76518	6056	99.111320212238	0.1986460702057	0.66128231265846	0.028751404898194	97.688243064729	0.13210039630119	2.0145310435931	0.16512549537649
VAC8124	1875	A Woman in the Case	Turner, Bessie A.	60512	6844	58671	5774	98.556356632749	0.92209098191611	0.43803582689915	0.083516558436025	96.761343955663	0.19050917907863	2.5112573605819	0.53688950467613
